year,id,age,sex,race,degree,educ,region,marital,childs,wrkstat,hrs1,income_2000dollars,class,party,political_views,pres16,gunlaw,cappun,cannabis_legal,happy,health,life,trust,fear,satfin,mental_health_bad_days,tv_hours,socbar,relig,attend,god,postlife,bible,read_horoscope,astrology_is_scientific,evolved,bigbang,earthsun,radioact,lasers,electron,viruses,condrift,hotcore,expdesgn,odds1,odds2,science_score,science_answered
2018,234,33,female,white,high school,12,west,married,0,keeping house,,,working class,"independent, close to republican",extremely liberal,,favor,favor,,very happy,good,exciting,,yes,more or less satisfied,,6,several times a year,protestant,never,higher power,yes,inspired word,yes,very scientific,false,false,earth around sun,false,true,true,true,true,true,all 1000 get the drug,no,yes,5,9
2018,235,29,male,white,high school,12,west,married,0,working full time,40,26287.5,working class,not very strong republican,slightly conservative,,oppose,favor,should not be legal,pretty happy,fair,routine,depends,no,more or less satisfied,5,,,none,never,higher power,don't know,ancient book,,,,,,,,,,,,,,,0,0
2018,236,48,female,white,bachelor's,17,west,married,0,working full time,50,57832.5,upper class,"independent, close to democrat",liberal,clinton,,oppose,should be legal,pretty happy,,,most people can be trusted,,pretty well satisfied,2,2,several times a year,none,never,don't believe,no,ancient book,no,not at all scientific,true,,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,8,8
2018,237,62,female,white,less than high school,10,west,widowed,4,working full time,40,22782.5,middle class,strong republican,"moderate, middle of the road",trump,favor,favor,,very happy,good,routine,,no,pretty well satisfied,0,2,never,protestant,every week,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,false,true,false,true,true,true,500 get the drug; 500 don't,yes,no,4,7
2018,238,88,female,white,high school,12,west,widowed,4,keeping house,,,middle class,strong republican,conservative,trump,favor,favor,should not be legal,not too happy,good,routine,can't be too careful,yes,more or less satisfied,,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,239,65,male,white,graduate,18,west,married,4,"with a job, but not at work because of temporary illness, vacation, strike",,57832.5,middle class,"independent, close to republican",slightly conservative,trump,,favor,should be legal,pretty happy,,,most people can be trusted,,more or less satisfied,0,4,about once a year,catholic,2-3 times a month,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,240,28,female,white,high school,13,west,married,0,keeping house,,,middle class,"independent (neither, no response)",slightly liberal,clinton,oppose,favor,,pretty happy,excellent,routine,,yes,pretty well satisfied,,2,once or twice a week,none,never,higher power,don't know,inspired word,yes,sort of scientific,don't know,don't know,earth around sun,don't know,don't know,don't know,true,true,true,500 get the drug; 500 don't,no,no,3,9
2018,241,58,female,white,associate/junior college,14,west,married,3,working full time,40,26287.5,working class,not very strong republican,"moderate, middle of the road",clinton,favor,favor,should not be legal,very happy,good,exciting,most people can be trusted,yes,more or less satisfied,0,,,protestant,every week,no doubts,no,word of god,,,,,,,,,,,,,,,0,0
2018,242,26,male,white,high school,13,west,never married,2,working full time,45,31544.999999999996,working class,"independent (neither, no response)","moderate, middle of the road",,favor,favor,should be legal,pretty happy,good,routine,can't be too careful,no,pretty well satisfied,3,,,none,about once or twice a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,243,61,female,white,high school,13,west,married,3,working full time,40,19277.5,working class,strong republican,extremely conservative,trump,,favor,should be legal,pretty happy,,,can't be too careful,,not satisfied at all,0,3,never,catholic,2-3 times a month,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,244,30,female,white,high school,13,west,married,3,working full time,40,26287.5,working class,"independent (neither, no response)",slightly liberal,,favor,don't know,,pretty happy,good,exciting,,no,more or less satisfied,10,2,about once a month,catholic,never,no doubts,don't know,inspired word,yes,sort of scientific,false,false,sun around earth,true,don't know,don't know,true,true,true,500 get the drug; 500 don't,no,yes,2,9
2018,245,22,female,white,high school,14,west,never married,0,working part time,15,,lower class,strong democrat,liberal,clinton,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,30,3,never,none,about once or twice a year,higher power,yes,other (vol),yes,sort of scientific,true,,earth around sun,true,false,false,true,true,true,500 get the drug; 500 don't,no,no,5,8
2018,246,24,female,other,high school,12,west,never married,0,working full time,40,,working class,strong democrat,"moderate, middle of the road",,favor,oppose,,pretty happy,good,exciting,,no,more or less satisfied,0,1,several times a month,catholic,about once a month,no doubts,yes,inspired word,yes,sort of scientific,false,true,earth around sun,true,true,false,false,true,true,500 get the drug; 500 don't,no,yes,5,9
2018,247,29,male,other,high school,12,west,never married,2,working full time,40,31544.999999999996,working class,"independent (neither, no response)","moderate, middle of the road",clinton,favor,favor,should be legal,very happy,good,exciting,can't be too careful,yes,pretty well satisfied,5,,,catholic,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,248,70,male,white,high school,13,midwest,widowed,1,retired,,,working class,"independent, close to republican","moderate, middle of the road",trump,oppose,favor,should not be legal,pretty happy,poor,exciting,most people can be trusted,no,pretty well satisfied,,,,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,249,34,male,white,graduate,16,midwest,never married,0,working full time,,,middle class,"independent, close to republican","moderate, middle of the road",,favor,oppose,should be legal,pretty happy,good,exciting,most people can be trusted,yes,more or less satisfied,,,,none,less than once a year,believe sometimes,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,250,66,male,white,high school,12,midwest,married,0,retired,,,upper class,"independent, close to republican",slightly conservative,,favor,favor,,very happy,good,exciting,,no,pretty well satisfied,,3,about once a year,jewish,about once or twice a year,higher power,no,ancient book,no,not at all scientific,,,earth around sun,false,true,true,false,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,251,84,female,white,high school,12,midwest,divorced,2,retired,,,lower class,"independent, close to republican",slightly conservative,,favor,favor,should be legal,pretty happy,good,routine,most people can be trusted,yes,pretty well satisfied,,,,none,2-3 times a month,higher power,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,252,37,male,white,bachelor's,16,midwest,married,2,working full time,60,176200.14942,middle class,"independent, close to democrat",slightly liberal,clinton,,oppose,should be legal,very happy,,,can't be too careful,,pretty well satisfied,0,1,several times a month,none,never,higher power,no,ancient book,,,,,,,,,,,,,,,0,0
2018,253,61,female,white,associate/junior college,14,midwest,divorced,3,"unemployed, laid off, looking for work",,4556.5,middle class,"independent (neither, no response)",liberal,,,oppose,should be legal,not too happy,,,can't be too careful,,not satisfied at all,,18,never,protestant,every week,believe with doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,254,58,female,black,high school,12,midwest,never married,7,keeping house,,,working class,strong democrat,conservative,,,oppose,should not be legal,pretty happy,,,can't be too careful,,more or less satisfied,,8,about once a year,protestant,nearly every week,no doubts,yes,word of god,yes,very scientific,false,,earth around sun,true,don't know,false,true,true,true,500 get the drug; 500 don't,no,no,3,8
2018,255,88,male,black,less than high school,10,midwest,divorced,6,retired,,,working class,not very strong democrat,slightly liberal,,favor,favor,,pretty happy,fair,routine,,yes,not satisfied at all,,10,never,protestant,never,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,true,true,true,true,true,false,500 get the drug; 500 don't,no,no,3,7
2018,256,80,female,other,less than high school,1,midwest,separated,8,keeping house,,,lower class,"independent (neither, no response)",extremely liberal,,favor,favor,,pretty happy,excellent,exciting,,yes,pretty well satisfied,,1,never,protestant,several times a week,,no,ancient book,,,,,,,,,,,,,,,0,0
2018,257,36,male,other,high school,12,midwest,never married,1,working full time,48,22782.5,lower class,"independent, close to republican","moderate, middle of the road",,favor,oppose,should be legal,pretty happy,fair,exciting,can't be too careful,no,not satisfied at all,30,,,none,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,258,33,female,white,bachelor's,16,midwest,never married,0,working full time,40,,working class,strong democrat,liberal,clinton,favor,oppose,,pretty happy,good,exciting,,yes,not satisfied at all,2,0,several times a month,none,never,believe with doubts,don't know,inspired word,no,not at all scientific,true,true,earth around sun,true,false,true,false,true,true,500 get the drug; 500 don't,no,yes,8,9
2018,259,81,male,white,bachelor's,16,midwest,widowed,7,retired,,,working class,"independent, close to republican","moderate, middle of the road",other candidate,favor,oppose,,pretty happy,good,exciting,,yes,more or less satisfied,,2,about once a year,catholic,every week,believe with doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,true,true,true,all 1000 get the drug,no,no,6,7
2018,260,31,male,other,high school,12,midwest,married,3,working full time,40,47317.5,working class,not very strong democrat,slightly conservative,clinton,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,0,2,about once a month,catholic,about once a month,believe with doubts,no,inspired word,yes,sort of scientific,,,don't know,false,don't know,don't know,true,false,don't know,500 get the drug; 500 don't,no,yes,1,7
2018,261,69,female,white,bachelor's,16,midwest,married,3,retired,,,middle class,strong democrat,liberal,clinton,favor,oppose,,very happy,excellent,exciting,,no,pretty well satisfied,,1,several times a year,catholic,2-3 times a month,no doubts,yes,inspired word,yes,not at all scientific,true,don't know,earth around sun,false,don't know,don't know,false,true,true,500 get the drug; 500 don't,no,yes,6,9
2018,262,26,male,white,bachelor's,16,midwest,never married,0,working full time,38,9638.75,middle class,strong democrat,liberal,clinton,favor,oppose,should be legal,pretty happy,excellent,exciting,can't be too careful,no,pretty well satisfied,0,,,protestant,never,higher power,don't know,ancient book,,,,,,,,,,,,,,,0,0
2018,263,45,male,white,bachelor's,16,midwest,married,0,working full time,70,47317.5,middle class,other party,"moderate, middle of the road",,,oppose,should be legal,very happy,,,can't be too careful,,more or less satisfied,20,1,about once a month,christian,several times a year,no doubts,yes,inspired word,no,sort of scientific,don't know,,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,no,7,8
2018,264,54,female,white,bachelor's,16,midwest,married,1,working part time,30,,middle class,"independent (neither, no response)",conservative,trump,,oppose,should be legal,pretty happy,,,most people can be trusted,,not satisfied at all,2,3,several times a year,protestant,about once a month,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,265,61,female,white,bachelor's,16,midwest,married,2,"unemployed, laid off, looking for work",,22782.5,middle class,"independent, close to republican",slightly conservative,other candidate,favor,favor,,pretty happy,good,exciting,,no,not satisfied at all,,2,about once a month,catholic,2-3 times a month,believe with doubts,yes,inspired word,no,not at all scientific,true,don't know,earth around sun,false,don't know,true,false,true,true,500 get the drug; 500 don't,no,yes,7,9
